,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
6110,0.506,0.421,0,-6.967,1,0.0353,0.159,2.65e-06,0.105,0.411,113.777,audio_features,2fmHMSaIadDzLPT4Im3Mze,spotify:track:2fmHMSaIadDzLPT4Im3Mze,https://api.spotify.com/v1/tracks/2fmHMSaIadDzLPT4Im3Mze,https://api.spotify.com/v1/audio-analysis/2fmHMSaIadDzLPT4Im3Mze,241787,3
6111,0.621,0.403,9,-8.211,1,0.0359,0.581,0.0,0.114,0.634,145.523,audio_features,2XgGdD5d2MW4RNx8KnIjVh,spotify:track:2XgGdD5d2MW4RNx8KnIjVh,https://api.spotify.com/v1/tracks/2XgGdD5d2MW4RNx8KnIjVh,https://api.spotify.com/v1/audio-analysis/2XgGdD5d2MW4RNx8KnIjVh,232133,4
6112,0.698,0.605,7,-7.868,1,0.0578,0.0222,0.0,0.439,0.663,97.995,audio_features,3HyDZ8rB0Wh6yF6q7PBa1r,spotify:track:3HyDZ8rB0Wh6yF6q7PBa1r,https://api.spotify.com/v1/tracks/3HyDZ8rB0Wh6yF6q7PBa1r,https://api.spotify.com/v1/audio-analysis/3HyDZ8rB0Wh6yF6q7PBa1r,183453,4
6113,0.591,0.644,5,-6.788,1,0.032,0.18,1.4e-06,0.766,0.477,143.372,audio_features,2Ql3AOQedeK5gFq8tM1tIY,spotify:track:2Ql3AOQedeK5gFq8tM1tIY,https://api.spotify.com/v1/tracks/2Ql3AOQedeK5gFq8tM1tIY,https://api.spotify.com/v1/audio-analysis/2Ql3AOQedeK5gFq8tM1tIY,191440,4
6114,0.572,0.449,1,-6.566,1,0.0264,0.314,0.0,0.0301,0.207,122.632,audio_features,5Pgwi0iizu96RHxJ4xL3SH,spotify:track:5Pgwi0iizu96RHxJ4xL3SH,https://api.spotify.com/v1/tracks/5Pgwi0iizu96RHxJ4xL3SH,https://api.spotify.com/v1/audio-analysis/5Pgwi0iizu96RHxJ4xL3SH,291533,3
6115,0.7,0.523,0,-7.96,1,0.0271,0.599,0.0,0.0954,0.569,117.876,audio_features,6Xoj0QuDzH6tpvVrtpxWy1,spotify:track:6Xoj0QuDzH6tpvVrtpxWy1,https://api.spotify.com/v1/tracks/6Xoj0QuDzH6tpvVrtpxWy1,https://api.spotify.com/v1/audio-analysis/6Xoj0QuDzH6tpvVrtpxWy1,236933,4
6116,0.653,0.816,11,-6.373,1,0.0638,0.376,1.61e-06,0.0754,0.802,91.894,audio_features,1XcUn5PE9d42zWamWgRG2x,spotify:track:1XcUn5PE9d42zWamWgRG2x,https://api.spotify.com/v1/tracks/1XcUn5PE9d42zWamWgRG2x,https://api.spotify.com/v1/audio-analysis/1XcUn5PE9d42zWamWgRG2x,226960,4
6117,0.508,0.576,6,-7.441,0,0.0294,0.167,0.00215,0.33,0.516,156.938,audio_features,33Ac3dT2JHu0ljlPoGVYHT,spotify:track:33Ac3dT2JHu0ljlPoGVYHT,https://api.spotify.com/v1/tracks/33Ac3dT2JHu0ljlPoGVYHT,https://api.spotify.com/v1/audio-analysis/33Ac3dT2JHu0ljlPoGVYHT,251333,3
6118,0.787,0.765,0,-6.331,1,0.0265,0.231,1.79e-05,0.323,0.964,115.979,audio_features,7kWeSMXLxUHHOkFxsS0vhP,spotify:track:7kWeSMXLxUHHOkFxsS0vhP,https://api.spotify.com/v1/tracks/7kWeSMXLxUHHOkFxsS0vhP,https://api.spotify.com/v1/audio-analysis/7kWeSMXLxUHHOkFxsS0vhP,204827,4
6119,0.76,0.714,11,-6.268,1,0.0242,0.245,0.000332,0.29,0.93,107.492,audio_features,2Y9o2plHDMxKzbPTEah8Cu,spotify:track:2Y9o2plHDMxKzbPTEah8Cu,https://api.spotify.com/v1/tracks/2Y9o2plHDMxKzbPTEah8Cu,https://api.spotify.com/v1/audio-analysis/2Y9o2plHDMxKzbPTEah8Cu,197293,4
6120,0.502,0.662,9,-4.041,1,0.0293,0.00322,0.00274,0.119,0.4,110.917,audio_features,2vubFQgAJO5SeuVa7ytIHc,spotify:track:2vubFQgAJO5SeuVa7ytIHc,https://api.spotify.com/v1/tracks/2vubFQgAJO5SeuVa7ytIHc,https://api.spotify.com/v1/audio-analysis/2vubFQgAJO5SeuVa7ytIHc,251293,4
6121,0.616,0.787,7,-4.795,1,0.0338,0.0443,0.0,0.109,0.589,136.956,audio_features,5yQFc09wIKV4GXL0B3qDFJ,spotify:track:5yQFc09wIKV4GXL0B3qDFJ,https://api.spotify.com/v1/tracks/5yQFc09wIKV4GXL0B3qDFJ,https://api.spotify.com/v1/audio-analysis/5yQFc09wIKV4GXL0B3qDFJ,198027,4
6122,0.583,0.66,11,-5.078,1,0.0377,0.181,0.0,0.0979,0.861,151.956,audio_features,0RFgvrhkf9FiDRLA0BhzpZ,spotify:track:0RFgvrhkf9FiDRLA0BhzpZ,https://api.spotify.com/v1/tracks/0RFgvrhkf9FiDRLA0BhzpZ,https://api.spotify.com/v1/audio-analysis/0RFgvrhkf9FiDRLA0BhzpZ,255560,4
6123,0.505,0.258,11,-12.193,0,0.0297,0.805,0.0,0.12,0.641,141.003,audio_features,0ju1jP0cSPJ8tmojYBEI89,spotify:track:0ju1jP0cSPJ8tmojYBEI89,https://api.spotify.com/v1/tracks/0ju1jP0cSPJ8tmojYBEI89,https://api.spotify.com/v1/audio-analysis/0ju1jP0cSPJ8tmojYBEI89,254305,4
6124,0.617,0.301,9,-15.393,1,0.0292,0.776,0.0,0.0914,0.664,111.527,audio_features,0yje3JVMgJNZENayymCTHA,spotify:track:0yje3JVMgJNZENayymCTHA,https://api.spotify.com/v1/tracks/0yje3JVMgJNZENayymCTHA,https://api.spotify.com/v1/audio-analysis/0yje3JVMgJNZENayymCTHA,191733,4
6125,0.847,0.576,0,-9.199,1,0.0359,0.0922,0.00331,0.0373,0.882,128.992,audio_features,1JtYfT7sJF3jojvLo1Vl7c,spotify:track:1JtYfT7sJF3jojvLo1Vl7c,https://api.spotify.com/v1/tracks/1JtYfT7sJF3jojvLo1Vl7c,https://api.spotify.com/v1/audio-analysis/1JtYfT7sJF3jojvLo1Vl7c,269507,4
6126,0.445,0.451,0,-7.718,1,0.0308,0.362,0.000374,0.248,0.491,68.414,audio_features,4C8Chco6bxNKxPmVfmdEaL,spotify:track:4C8Chco6bxNKxPmVfmdEaL,https://api.spotify.com/v1/tracks/4C8Chco6bxNKxPmVfmdEaL,https://api.spotify.com/v1/audio-analysis/4C8Chco6bxNKxPmVfmdEaL,233347,4
6127,0.616,0.763,9,-4.519,1,0.0262,0.095,0.0,0.221,0.779,82.025,audio_features,3Vzj3XBPoC4wHvuOR39jD0,spotify:track:3Vzj3XBPoC4wHvuOR39jD0,https://api.spotify.com/v1/tracks/3Vzj3XBPoC4wHvuOR39jD0,https://api.spotify.com/v1/audio-analysis/3Vzj3XBPoC4wHvuOR39jD0,165966,4
6128,0.766,0.782,0,-3.036,1,0.0413,0.275,0.0,0.361,0.813,109.003,audio_features,2atjfWN1RvUP7sIs93ARlu,spotify:track:2atjfWN1RvUP7sIs93ARlu,https://api.spotify.com/v1/tracks/2atjfWN1RvUP7sIs93ARlu,https://api.spotify.com/v1/audio-analysis/2atjfWN1RvUP7sIs93ARlu,187349,4
6129,0.725,0.733,0,-6.66,1,0.0242,0.508,0.0,0.173,0.843,100.311,audio_features,23qDMWnwf8p0pr5slljB6i,spotify:track:23qDMWnwf8p0pr5slljB6i,https://api.spotify.com/v1/tracks/23qDMWnwf8p0pr5slljB6i,https://api.spotify.com/v1/audio-analysis/23qDMWnwf8p0pr5slljB6i,219827,4
6130,0.669,0.728,8,-4.545,1,0.0392,0.252,0.0,0.103,0.696,120.017,audio_features,7x53fz8OrckHWplZdhEq5Z,spotify:track:7x53fz8OrckHWplZdhEq5Z,https://api.spotify.com/v1/tracks/7x53fz8OrckHWplZdhEq5Z,https://api.spotify.com/v1/audio-analysis/7x53fz8OrckHWplZdhEq5Z,187307,4
6131,0.661,0.844,2,-7.731,1,0.0568,0.0545,2.93e-06,0.137,0.837,186.148,audio_features,4Lme7Xwvc2y0cnP6sCb4HB,spotify:track:4Lme7Xwvc2y0cnP6sCb4HB,https://api.spotify.com/v1/tracks/4Lme7Xwvc2y0cnP6sCb4HB,https://api.spotify.com/v1/audio-analysis/4Lme7Xwvc2y0cnP6sCb4HB,175892,4
6132,0.802,0.533,0,-9.355,1,0.0311,0.709,2.67e-06,0.219,0.833,126.045,audio_features,6f2ggSagETMssioAvxFkH8,spotify:track:6f2ggSagETMssioAvxFkH8,https://api.spotify.com/v1/tracks/6f2ggSagETMssioAvxFkH8,https://api.spotify.com/v1/audio-analysis/6f2ggSagETMssioAvxFkH8,236667,4
6133,0.684,0.559,8,-7.774,1,0.0389,0.269,0.0,0.0692,0.84,82.025,audio_features,69j25FQbWRDxH8zOHP9jy0,spotify:track:69j25FQbWRDxH8zOHP9jy0,https://api.spotify.com/v1/tracks/69j25FQbWRDxH8zOHP9jy0,https://api.spotify.com/v1/audio-analysis/69j25FQbWRDxH8zOHP9jy0,217209,4
6134,0.581,0.441,1,-6.829,1,0.0268,0.77,2.75e-05,0.111,0.337,82.125,audio_features,7vF3xkCMvZjAe2nTWY0uQZ,spotify:track:7vF3xkCMvZjAe2nTWY0uQZ,https://api.spotify.com/v1/tracks/7vF3xkCMvZjAe2nTWY0uQZ,https://api.spotify.com/v1/audio-analysis/7vF3xkCMvZjAe2nTWY0uQZ,238400,4
6135,0.682,0.754,3,-6.428,1,0.0747,0.098,2.68e-06,0.274,0.745,91.023,audio_features,6Ph7OE9KvJzXBZLUhKJQfU,spotify:track:6Ph7OE9KvJzXBZLUhKJQfU,https://api.spotify.com/v1/tracks/6Ph7OE9KvJzXBZLUhKJQfU,https://api.spotify.com/v1/audio-analysis/6Ph7OE9KvJzXBZLUhKJQfU,195932,4
6136,0.755,0.619,11,-6.829,0,0.0362,0.0246,0.0,0.0739,0.398,155.046,audio_features,2oMfpjxWmnLYcgbqkeAjfp,spotify:track:2oMfpjxWmnLYcgbqkeAjfp,https://api.spotify.com/v1/tracks/2oMfpjxWmnLYcgbqkeAjfp,https://api.spotify.com/v1/audio-analysis/2oMfpjxWmnLYcgbqkeAjfp,216227,4
6137,0.543,0.657,7,-5.796,1,0.0544,0.264,1.53e-05,0.105,0.487,204.117,audio_features,2etkMv2Oj2aZCmvmUG1P3e,spotify:track:2etkMv2Oj2aZCmvmUG1P3e,https://api.spotify.com/v1/tracks/2etkMv2Oj2aZCmvmUG1P3e,https://api.spotify.com/v1/audio-analysis/2etkMv2Oj2aZCmvmUG1P3e,235160,4
6138,0.518,0.785,8,-7.684,1,0.0338,0.392,0.0,0.116,0.945,200.04,audio_features,1wHspM1C0aVMyT1uc3op7Z,spotify:track:1wHspM1C0aVMyT1uc3op7Z,https://api.spotify.com/v1/tracks/1wHspM1C0aVMyT1uc3op7Z,https://api.spotify.com/v1/audio-analysis/1wHspM1C0aVMyT1uc3op7Z,225653,4
6139,0.629,0.484,0,-6.565,1,0.0236,0.0152,3.35e-06,0.178,0.576,76.001,audio_features,7MrYfNLfLW1PA3nJzKtMkZ,spotify:track:7MrYfNLfLW1PA3nJzKtMkZ,https://api.spotify.com/v1/tracks/7MrYfNLfLW1PA3nJzKtMkZ,https://api.spotify.com/v1/audio-analysis/7MrYfNLfLW1PA3nJzKtMkZ,212680,3
6140,0.457,0.756,11,-5.64,1,0.0359,0.00901,0.0,0.0966,0.472,155.965,audio_features,6c9mvipi1OooFPcU2dbwxq,spotify:track:6c9mvipi1OooFPcU2dbwxq,https://api.spotify.com/v1/tracks/6c9mvipi1OooFPcU2dbwxq,https://api.spotify.com/v1/audio-analysis/6c9mvipi1OooFPcU2dbwxq,217960,4
6141,0.302,0.522,4,-6.737,1,0.0356,0.724,9.46e-06,0.107,0.49,73.369,audio_features,3CYpmhtAu6DCAwfkYB2mQ9,spotify:track:3CYpmhtAu6DCAwfkYB2mQ9,https://api.spotify.com/v1/tracks/3CYpmhtAu6DCAwfkYB2mQ9,https://api.spotify.com/v1/audio-analysis/3CYpmhtAu6DCAwfkYB2mQ9,177083,3
6142,0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,audio_features,3fqwjXwUGN6vbzIwvyFMhx,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/tracks/3fqwjXwUGN6vbzIwvyFMhx,https://api.spotify.com/v1/audio-analysis/3fqwjXwUGN6vbzIwvyFMhx,293293,4
6143,0.516,0.741,7,-7.499,1,0.0327,0.362,0.0142,0.127,0.761,99.748,audio_features,0yljBqwQl6U2fD4E8CIX87,spotify:track:0yljBqwQl6U2fD4E8CIX87,https://api.spotify.com/v1/tracks/0yljBqwQl6U2fD4E8CIX87,https://api.spotify.com/v1/audio-analysis/0yljBqwQl6U2fD4E8CIX87,211760,4
6144,0.56,0.822,8,-3.581,1,0.0406,0.417,0.0,0.0834,0.822,150.073,audio_features,2ZuWXOOVsHFQodtdDo4WJq,spotify:track:2ZuWXOOVsHFQodtdDo4WJq,https://api.spotify.com/v1/tracks/2ZuWXOOVsHFQodtdDo4WJq,https://api.spotify.com/v1/audio-analysis/2ZuWXOOVsHFQodtdDo4WJq,180747,4
6145,0.789,0.487,7,-7.314,1,0.0285,0.458,4.36e-06,0.0751,0.49,101.975,audio_features,6arLnfArtdWKOcCYzDd4rS,spotify:track:6arLnfArtdWKOcCYzDd4rS,https://api.spotify.com/v1/tracks/6arLnfArtdWKOcCYzDd4rS,https://api.spotify.com/v1/audio-analysis/6arLnfArtdWKOcCYzDd4rS,188960,4
6146,0.738,0.783,9,-5.008,1,0.0285,0.533,2.22e-05,0.109,0.701,110.008,audio_features,6cVqgJjPs02jyrCaEXBIHJ,spotify:track:6cVqgJjPs02jyrCaEXBIHJ,https://api.spotify.com/v1/tracks/6cVqgJjPs02jyrCaEXBIHJ,https://api.spotify.com/v1/audio-analysis/6cVqgJjPs02jyrCaEXBIHJ,192027,4
6147,0.715,0.699,9,-8.195,1,0.0417,0.457,0.0,0.113,0.702,75.997,audio_features,4qR9r8NuaxvQvHf2AQ2jy8,spotify:track:4qR9r8NuaxvQvHf2AQ2jy8,https://api.spotify.com/v1/tracks/4qR9r8NuaxvQvHf2AQ2jy8,https://api.spotify.com/v1/audio-analysis/4qR9r8NuaxvQvHf2AQ2jy8,198402,4
6148,0.548,0.547,0,-7.647,1,0.026,0.071,7.64e-05,0.331,0.51,109.898,audio_features,7fCHWKWhCKPlAKmTqOEMM4,spotify:track:7fCHWKWhCKPlAKmTqOEMM4,https://api.spotify.com/v1/tracks/7fCHWKWhCKPlAKmTqOEMM4,https://api.spotify.com/v1/audio-analysis/7fCHWKWhCKPlAKmTqOEMM4,208067,3
6149,0.71,0.553,11,-7.115,1,0.032,0.161,0.0,0.096,0.921,81.026,audio_features,1LD1mDNjdlDjaybBOypZ15,spotify:track:1LD1mDNjdlDjaybBOypZ15,https://api.spotify.com/v1/tracks/1LD1mDNjdlDjaybBOypZ15,https://api.spotify.com/v1/audio-analysis/1LD1mDNjdlDjaybBOypZ15,166493,4
6150,0.8,0.545,2,-13.637,1,0.0357,0.711,0.00191,0.104,0.861,124.943,audio_features,4EEjMyQub6tgFVshlM9j1M,spotify:track:4EEjMyQub6tgFVshlM9j1M,https://api.spotify.com/v1/tracks/4EEjMyQub6tgFVshlM9j1M,https://api.spotify.com/v1/audio-analysis/4EEjMyQub6tgFVshlM9j1M,250933,4
6151,0.779,0.588,8,-8.559,1,0.0297,0.546,1.18e-06,0.238,0.825,127.053,audio_features,2hQlaOq4JjuNOBED6ifrpy,spotify:track:2hQlaOq4JjuNOBED6ifrpy,https://api.spotify.com/v1/tracks/2hQlaOq4JjuNOBED6ifrpy,https://api.spotify.com/v1/audio-analysis/2hQlaOq4JjuNOBED6ifrpy,187351,4
6152,0.629,0.757,2,-4.437,1,0.0513,0.239,0.0,0.134,0.811,135.898,audio_features,2YFKozNtk7Ml6GRoSxgk1k,spotify:track:2YFKozNtk7Ml6GRoSxgk1k,https://api.spotify.com/v1/tracks/2YFKozNtk7Ml6GRoSxgk1k,https://api.spotify.com/v1/audio-analysis/2YFKozNtk7Ml6GRoSxgk1k,225418,4
6153,0.603,0.731,10,-6.66,1,0.0333,0.0165,0.0,0.18,0.678,156.045,audio_features,0EP9x1QUdcadJpBU7UQbms,spotify:track:0EP9x1QUdcadJpBU7UQbms,https://api.spotify.com/v1/tracks/0EP9x1QUdcadJpBU7UQbms,https://api.spotify.com/v1/audio-analysis/0EP9x1QUdcadJpBU7UQbms,230240,4
6154,0.74,0.652,9,-5.699,1,0.0355,0.156,0.0,0.0854,0.96,97.0,audio_features,7HM8TbCagVN3nrfF2UshfP,spotify:track:7HM8TbCagVN3nrfF2UshfP,https://api.spotify.com/v1/tracks/7HM8TbCagVN3nrfF2UshfP,https://api.spotify.com/v1/audio-analysis/7HM8TbCagVN3nrfF2UshfP,200867,4
6155,0.693,0.792,2,-4.057,1,0.0338,0.297,0.0,0.13,0.906,127.002,audio_features,2Bj7YGVBtjbVrWhhSRVwaj,spotify:track:2Bj7YGVBtjbVrWhhSRVwaj,https://api.spotify.com/v1/tracks/2Bj7YGVBtjbVrWhhSRVwaj,https://api.spotify.com/v1/audio-analysis/2Bj7YGVBtjbVrWhhSRVwaj,213760,4
6156,0.66,0.708,3,-5.63,1,0.0387,0.629,0.0,0.229,0.885,140.041,audio_features,2eQYv5UJAjtXraIVzy2ZH7,spotify:track:2eQYv5UJAjtXraIVzy2ZH7,https://api.spotify.com/v1/tracks/2eQYv5UJAjtXraIVzy2ZH7,https://api.spotify.com/v1/audio-analysis/2eQYv5UJAjtXraIVzy2ZH7,180053,4
6157,0.377,0.665,3,-7.712,1,0.0485,0.0909,1.19e-06,0.176,0.398,82.206,audio_features,1NqxPghuptyRlGwKOZANG4,spotify:track:1NqxPghuptyRlGwKOZANG4,https://api.spotify.com/v1/tracks/1NqxPghuptyRlGwKOZANG4,https://api.spotify.com/v1/audio-analysis/1NqxPghuptyRlGwKOZANG4,209341,4
6158,0.74,0.545,7,-8.965,1,0.0259,0.12,1.04e-06,0.229,0.511,105.672,audio_features,119MCYCfTSVavgqpeg3ExO,spotify:track:119MCYCfTSVavgqpeg3ExO,https://api.spotify.com/v1/tracks/119MCYCfTSVavgqpeg3ExO,https://api.spotify.com/v1/audio-analysis/119MCYCfTSVavgqpeg3ExO,177533,4
6159,0.66,0.681,5,-5.045,1,0.0293,0.00982,0.0,0.159,0.664,109.021,audio_features,0OURixtwzJF8pON5JpMHKv,spotify:track:0OURixtwzJF8pON5JpMHKv,https://api.spotify.com/v1/tracks/0OURixtwzJF8pON5JpMHKv,https://api.spotify.com/v1/audio-analysis/0OURixtwzJF8pON5JpMHKv,204987,4
6160,0.673,0.842,9,-3.755,1,0.034,0.307,0.0,0.131,0.538,98.956,audio_features,4G7022Uud1H67FSyfu4ic1,spotify:track:4G7022Uud1H67FSyfu4ic1,https://api.spotify.com/v1/tracks/4G7022Uud1H67FSyfu4ic1,https://api.spotify.com/v1/audio-analysis/4G7022Uud1H67FSyfu4ic1,207013,4
6161,0.606,0.361,9,-16.031,1,0.0346,0.264,3.39e-05,0.38,0.621,121.059,audio_features,4TnUKixNWMfajncgdSwFoi,spotify:track:4TnUKixNWMfajncgdSwFoi,https://api.spotify.com/v1/tracks/4TnUKixNWMfajncgdSwFoi,https://api.spotify.com/v1/audio-analysis/4TnUKixNWMfajncgdSwFoi,173467,4
6162,0.567,0.69,11,-4.639,1,0.0403,0.012,0.0,0.121,0.432,92.323,audio_features,5yKupI1bQpTf5SLsVmxLMt,spotify:track:5yKupI1bQpTf5SLsVmxLMt,https://api.spotify.com/v1/tracks/5yKupI1bQpTf5SLsVmxLMt,https://api.spotify.com/v1/audio-analysis/5yKupI1bQpTf5SLsVmxLMt,181907,4
6163,0.719,0.44,2,-15.11,1,0.0393,0.573,0.000291,0.0681,0.82,125.378,audio_features,5nIqitaV7WyyuM3KVUju1G,spotify:track:5nIqitaV7WyyuM3KVUju1G,https://api.spotify.com/v1/tracks/5nIqitaV7WyyuM3KVUju1G,https://api.spotify.com/v1/audio-analysis/5nIqitaV7WyyuM3KVUju1G,197333,4
6164,0.753,0.454,1,-9.074,1,0.0258,0.692,1.21e-06,0.0973,0.685,105.997,audio_features,1uXUAE4lmnGCufaAh6n2D5,spotify:track:1uXUAE4lmnGCufaAh6n2D5,https://api.spotify.com/v1/tracks/1uXUAE4lmnGCufaAh6n2D5,https://api.spotify.com/v1/audio-analysis/1uXUAE4lmnGCufaAh6n2D5,217880,4
6165,0.587,0.919,9,-3.807,1,0.0422,0.0671,0.0,0.107,0.562,109.995,audio_features,1q3bxSdQF660hnNnNVtYwP,spotify:track:1q3bxSdQF660hnNnNVtYwP,https://api.spotify.com/v1/tracks/1q3bxSdQF660hnNnNVtYwP,https://api.spotify.com/v1/audio-analysis/1q3bxSdQF660hnNnNVtYwP,206373,4
6166,0.611,0.773,11,-7.599,1,0.0326,0.0869,0.0,0.0869,0.461,109.944,audio_features,0HbInFeaBStCiH4BJc6o1q,spotify:track:0HbInFeaBStCiH4BJc6o1q,https://api.spotify.com/v1/tracks/0HbInFeaBStCiH4BJc6o1q,https://api.spotify.com/v1/audio-analysis/0HbInFeaBStCiH4BJc6o1q,256947,4
6167,0.589,0.641,5,-8.12,1,0.0838,0.205,0.0,0.0864,0.57,160.031,audio_features,5fSPbm5lcwtqwXkeQQswW8,spotify:track:5fSPbm5lcwtqwXkeQQswW8,https://api.spotify.com/v1/tracks/5fSPbm5lcwtqwXkeQQswW8,https://api.spotify.com/v1/audio-analysis/5fSPbm5lcwtqwXkeQQswW8,179347,4
6168,0.33,0.273,10,-7.914,1,0.0293,0.814,0.0,0.113,0.317,78.103,audio_features,6t0PM7tXvdqEHKYHtEDl5H,spotify:track:6t0PM7tXvdqEHKYHtEDl5H,https://api.spotify.com/v1/tracks/6t0PM7tXvdqEHKYHtEDl5H,https://api.spotify.com/v1/audio-analysis/6t0PM7tXvdqEHKYHtEDl5H,165100,3
6169,0.678,0.528,10,-7.317,1,0.0551,0.289,0.0,0.0734,0.614,79.018,audio_features,3HGnIIdHYIbkowzLk8UHbE,spotify:track:3HGnIIdHYIbkowzLk8UHbE,https://api.spotify.com/v1/tracks/3HGnIIdHYIbkowzLk8UHbE,https://api.spotify.com/v1/audio-analysis/3HGnIIdHYIbkowzLk8UHbE,194545,4
6170,0.527,0.461,7,-5.908,1,0.0269,0.118,0.0,0.0831,0.227,128.153,audio_features,0De9jFjJ4eRLl7Yww2eBw1,spotify:track:0De9jFjJ4eRLl7Yww2eBw1,https://api.spotify.com/v1/tracks/0De9jFjJ4eRLl7Yww2eBw1,https://api.spotify.com/v1/audio-analysis/0De9jFjJ4eRLl7Yww2eBw1,214405,3
6171,0.626,0.453,7,-9.295,1,0.0306,0.816,1.91e-06,0.0904,0.494,129.958,audio_features,779UN3kabApm2zfqX549vf,spotify:track:779UN3kabApm2zfqX549vf,https://api.spotify.com/v1/tracks/779UN3kabApm2zfqX549vf,https://api.spotify.com/v1/audio-analysis/779UN3kabApm2zfqX549vf,218093,4
6172,0.659,0.683,3,-5.623,1,0.0312,0.513,4.93e-06,0.133,0.397,139.931,audio_features,5QS8PNEWbqTEZyQ6e9ZbJf,spotify:track:5QS8PNEWbqTEZyQ6e9ZbJf,https://api.spotify.com/v1/tracks/5QS8PNEWbqTEZyQ6e9ZbJf,https://api.spotify.com/v1/audio-analysis/5QS8PNEWbqTEZyQ6e9ZbJf,203373,4
6173,0.631,0.591,7,-5.785,1,0.0277,0.657,0.0,0.11,0.489,97.074,audio_features,5MwynWK9s4hlyKHqhkNn4A,spotify:track:5MwynWK9s4hlyKHqhkNn4A,https://api.spotify.com/v1/tracks/5MwynWK9s4hlyKHqhkNn4A,https://api.spotify.com/v1/audio-analysis/5MwynWK9s4hlyKHqhkNn4A,205453,4
6174,0.641,0.622,0,-9.153,1,0.0297,0.57,8.15e-05,0.0694,0.552,147.997,audio_features,2fG23IIy7rYN8eMNbAHcS2,spotify:track:2fG23IIy7rYN8eMNbAHcS2,https://api.spotify.com/v1/tracks/2fG23IIy7rYN8eMNbAHcS2,https://api.spotify.com/v1/audio-analysis/2fG23IIy7rYN8eMNbAHcS2,196040,4
6175,0.333,0.412,3,-8.633,1,0.029,0.0977,0.0,0.113,0.474,85.028,audio_features,0OWZFobGSIW9GrSlQ9C5pc,spotify:track:0OWZFobGSIW9GrSlQ9C5pc,https://api.spotify.com/v1/tracks/0OWZFobGSIW9GrSlQ9C5pc,https://api.spotify.com/v1/audio-analysis/0OWZFobGSIW9GrSlQ9C5pc,205453,4
6176,0.625,0.569,0,-5.954,1,0.0271,0.26,0.0,0.127,0.361,149.987,audio_features,6tbNaE7kvGNqS7FvJ0dzLB,spotify:track:6tbNaE7kvGNqS7FvJ0dzLB,https://api.spotify.com/v1/tracks/6tbNaE7kvGNqS7FvJ0dzLB,https://api.spotify.com/v1/audio-analysis/6tbNaE7kvGNqS7FvJ0dzLB,201013,4
6177,0.514,0.836,5,-3.663,1,0.0381,0.112,0.0,0.0878,0.501,143.888,audio_features,23TxRN09aR1RB0G0tFoT0b,spotify:track:23TxRN09aR1RB0G0tFoT0b,https://api.spotify.com/v1/tracks/23TxRN09aR1RB0G0tFoT0b,https://api.spotify.com/v1/audio-analysis/23TxRN09aR1RB0G0tFoT0b,263120,4
6178,0.667,0.381,3,-7.494,1,0.0294,0.455,0.0,0.116,0.199,135.975,audio_features,3U8dHeggJ8IBe0UCb1gbyB,spotify:track:3U8dHeggJ8IBe0UCb1gbyB,https://api.spotify.com/v1/tracks/3U8dHeggJ8IBe0UCb1gbyB,https://api.spotify.com/v1/audio-analysis/3U8dHeggJ8IBe0UCb1gbyB,273893,4
6179,0.628,0.632,9,-5.932,1,0.0325,0.257,0.0,0.288,0.559,137.854,audio_features,5OLaVCAM2pqg7X9mAM2W8M,spotify:track:5OLaVCAM2pqg7X9mAM2W8M,https://api.spotify.com/v1/tracks/5OLaVCAM2pqg7X9mAM2W8M,https://api.spotify.com/v1/audio-analysis/5OLaVCAM2pqg7X9mAM2W8M,191227,4
6180,0.614,0.472,7,-6.626,1,0.0297,0.158,0.0,0.111,0.168,146.005,audio_features,0xwPzLmBAYro8BUz7MrtAo,spotify:track:0xwPzLmBAYro8BUz7MrtAo,https://api.spotify.com/v1/tracks/0xwPzLmBAYro8BUz7MrtAo,https://api.spotify.com/v1/audio-analysis/0xwPzLmBAYro8BUz7MrtAo,225693,4
6181,0.587,0.35,2,-10.954,1,0.0318,0.74,0.0,0.156,0.17,74.479,audio_features,4BXkf6yww23Vdju7E1fUrn,spotify:track:4BXkf6yww23Vdju7E1fUrn,https://api.spotify.com/v1/tracks/4BXkf6yww23Vdju7E1fUrn,https://api.spotify.com/v1/audio-analysis/4BXkf6yww23Vdju7E1fUrn,259453,4
6182,0.596,0.522,9,-6.633,1,0.0358,0.373,0.0,0.291,0.443,76.042,audio_features,3DA4SE262k6rdEtlHteNyq,spotify:track:3DA4SE262k6rdEtlHteNyq,https://api.spotify.com/v1/tracks/3DA4SE262k6rdEtlHteNyq,https://api.spotify.com/v1/audio-analysis/3DA4SE262k6rdEtlHteNyq,188320,4
6183,0.403,0.537,3,-6.628,1,0.031,0.59,0.0,0.112,0.414,69.877,audio_features,0DBb4vItW595Mljc7vXaVu,spotify:track:0DBb4vItW595Mljc7vXaVu,https://api.spotify.com/v1/tracks/0DBb4vItW595Mljc7vXaVu,https://api.spotify.com/v1/audio-analysis/0DBb4vItW595Mljc7vXaVu,202133,4
